ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,TS,CT,AG,SP
203.2,149.86,1010,4618.181818,498.7999878,5.800000191,1010,47.0395001,39989.608,2.312265163,5.12280668,8.40E-06,8,0.5
203.2,149.86,1227,4618.181818,482.3999939,7.5,909,47.0395001,39989.608,2.312265163,5.12280668,8.40E-06,18,0.400000006
203.2,149.86,1308,4618.181818,636.2999878,6.599999905,1079,47.0395001,39989.608,2.312265163,5.12280668,8.40E-06,21,0.5
279.4,162.56,705,4618.181818,765.0999756,4.800000191,1523,31.04882797,32060.634,2.247390337,2.7234302,8.40E-06,0,0.200000003
279.4,162.56,1227,4618.181818,482.3999939,7.5,909,31.04882797,32060.634,2.247390337,2.7234302,8.40E-06,18,2.200000048
279.4,162.56,1308,4618.181818,636.2999878,6.599999905,1079,31.04882797,32060.634,2.247390337,2.7234302,8.40E-06,21,0.5
281.94,157.48,705,4618.181818,765.0999756,4.800000191,1523,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,0,0.200000003
281.94,157.48,1000,4618.181818,623.0999756,6.199999809,1143,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,7,0.5
281.94,157.48,1010,4618.181818,498.7999878,5.800000191,1010,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,8,0.5
281.94,157.48,1020,4618.181818,484.7999878,5.599999905,1342,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,9,0.5
281.94,157.48,1051,4618.181818,504.2000122,6.800000191,887,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,12,1.100000024
281.94,157.48,1227,4618.181818,482.3999939,7.5,909,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,18,0.5
281.94,157.48,1308,4618.181818,636.2999878,6.599999905,1079,47.41296627,36542.228,2.287436496,4.7918582,8.40E-06,21,0.5
200.66,165.1,1010,4618.181818,498.7999878,5.800000191,1010,17.90604349,30854.051,2.255051358,2.941664343,8.40E-06,8,0.300000012
200.66,165.1,1051,4618.181818,504.2000122,6.800000191,887,17.90604349,30854.051,2.255051358,2.941664343,8.40E-06,12,1.600000024
200.66,165.1,1227,4618.181818,482.3999939,7.5,909,17.90604349,30854.051,2.255051358,2.941664343,8.40E-06,18,0.5
200.66,167.64,705,4618.181818,765.0999756,4.800000191,1523,23.18793973,36886.966,2.327482777,5.87088814,8.40E-06,0,0.200000003
200.66,167.64,1020,4618.181818,484.7999878,5.599999905,1342,23.18793973,36886.966,2.327482777,5.87088814,8.40E-06,9,0.600000024
200.66,167.64,1051,4618.181818,504.2000122,6.800000191,887,23.18793973,36886.966,2.327482777,5.87088814,8.40E-06,12,1.799999952
200.66,167.64,1227,4618.181818,482.3999939,7.5,909,23.18793973,36886.966,2.327482777,5.87088814,8.40E-06,18,0.5
200.66,167.64,1308,4618.181818,636.2999878,6.599999905,1079,23.18793973,36886.966,2.327482777,5.87088814,8.40E-06,21,0.899999976
276.86,165.1,1308,4618.181818,636.2999878,6.599999905,1079,19.36696298,28058.67548,2.215005296,3.340361334,8.40E-06,21,2.400000095
279.4,149.86,705,4482.352941,765.0999756,4.800000191,1523,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,0,0.100000001
279.4,149.86,1020,4482.352941,484.7999878,5.599999905,1342,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,9,0.5
279.4,149.86,1051,4482.352941,504.2000122,6.800000191,887,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,12,1.200000048
279.4,149.86,1174,4482.352941,730,5.699999809,1379,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,16,0.5
279.4,149.86,1227,4482.352941,482.3999939,7.5,909,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,18,0.5
279.4,149.86,1308,4482.352941,636.2999878,6.599999905,1079,27.45994869,29323.0087,2.22336265,4.071805438,0.0000095,21,2.100000024
276.86,109.22,705,4618.181818,765.0999756,4.800000191,1523,47.3842381,3861.0656,2.307459698,4.98835886,8.40E-06,0,0.5
276.86,109.22,1020,4618.181818,484.7999878,5.599999905,1342,47.3842381,3861.0656,2.307459698,4.98835886,8.40E-06,9,0.5
276.86,109.22,1051,4618.181818,504.2000122,6.800000191,887,47.3842381,3861.0656,2.307459698,4.98835886,8.40E-06,12,0.5
203.2,99.06,1227,4618.181818,482.3999939,7.5,909,34.4565631,42402.774,2.317871723,3.941504467,8.40E-06,18,1.100000024
205.74,104.14,888,4618.181818,562.0999756,6.900000095,902,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,5,0.5
205.74,104.14,1010,4618.181818,498.7999878,5.800000191,1010,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,8,1.899999976
205.74,104.14,1020,4618.181818,484.7999878,5.599999905,1342,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,9,0.600000024
205.74,104.14,1051,4618.181818,504.2000122,6.800000191,887,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,12,2.400000095
205.74,104.14,1174,4618.181818,730,5.699999809,1379,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,16,2.400000095
205.74,104.14,1227,4618.181818,482.3999939,7.5,909,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,18,3.899999976
205.74,104.14,1308,4618.181818,636.2999878,6.599999905,1079,46.96193405,40679.084,2.347505733,5.01249052,8.40E-06,21,5.599999905
281.94,104.14,705,4618.181818,765.0999756,4.800000191,1523,30.7506296,33439.586,2.267413416,3.50598546,8.40E-06,0,0.100000001
281.94,104.14,1308,4618.181818,636.2999878,6.599999905,1079,30.7506296,33439.586,2.267413416,3.50598546,8.40E-06,21,0.400000006
246.38,203.2,1308,4618.181818,636.2999878,6.599999905,1079,31.48607067,28957.992,2.087205827,3.442783493,8.40E-06,21,3.100000024
279.4,149.86,1051,4482.352941,504.2000122,6.800000191,887,43.7300153,35163.276,2.287436619,4.46780448,8.40E-06,12,1.100000001
279.4,149.86,1227,4482.352941,482.3999939,7.5,909,43.7300153,35163.276,2.287436619,4.46780448,8.40E-06,18,2
279.4,149.86,1308,4482.352941,636.2999878,6.599999905,1079,43.7300153,35163.276,2.287436619,4.46780448,8.40E-06,21,2.400000095
279.4,154.94,1308,4118.918919,636.2999878,6.599999905,1079,32.6466886,30336.944,2.252996897,2.80616732,8.40E-06,21,0.699999988
281.94,165.1,705,4118.918919,765.0999756,4.800000191,1523,19.39830279,31371.158,2.277825565,3.173887853,8.40E-06,0,0.100000001
281.94,165.1,1051,4118.918919,504.2000122,6.800000191,887,19.39830279,31371.158,2.277825565,3.173887853,8.40E-06,12,0.5
281.94,165.1,1174,4118.918919,730,5.699999809,1379,19.39830279,31371.158,2.277825565,3.173887853,8.40E-06,16,5.599999905
281.94,165.1,1227,4118.918919,482.3999939,7.5,909,19.39830279,31371.158,2.277825565,3.173887853,8.40E-06,18,6.400000095
281.94,165.1,1308,4118.918919,636.2999878,6.599999905,1079,19.39830279,31371.158,2.277825565,3.173887853,8.40E-06,21,15.5
279.4,99.06,705,4118.918919,765.0999756,4.800000191,1523,29.6991787,39989.608,2.297581531,3.26811624,8.40E-06,0,0.200000003
279.4,101.6,705,4618.181818,765.0999756,4.800000191,1523,41.68571896,20374.0158,2.29704755,4.06101364,8.40E-06,0,0.699999988
279.4,101.6,1227,4618.181818,482.3999939,7.5,909,41.68571896,20374.0158,2.29704755,4.06101364,8.40E-06,18,0.899999976
279.4,101.6,1308,4618.181818,636.2999878,6.599999905,1079,41.68571896,20374.0158,2.29704755,4.06101364,8.40E-06,21,1.600000024
203.2,50.8,332,4118.918919,582.2999878,3.099999905,1515,54.3996564,32750.11,2.28263103,3.86451298,8.53E-06,19,9.600000381
215.9,96.52,102,4233.333333,499.5,5.599999905,1223,43.6438308,34646.169,2.28263103,4.14375076,1.00E-05,28,0.699999988
284.48,154.94,1713,4482.352941,916.7999878,10.5,364,42.53147619,24476.398,2.28263103,3.24398458,8.40E-06,13,0.5
284.48,154.94,1658,4482.352941,892.5999756,11.10000038,435,42.53147619,24476.398,2.28263103,3.24398458,8.40E-06,14,0.800000012
284.48,154.94,1575,4482.352941,1002.799988,12.39999962,132,42.53147619,24476.398,2.28263103,3.24398458,8.40E-06,16,0.800000012
284.48,154.94,1626,4482.352941,924.2999878,9.600000381,550,42.53147619,24476.398,2.28263103,3.24398458,8.40E-06,18,3.5
284.48,154.94,1736,4482.352941,933.5999756,12.19999981,255,42.53147619,24476.398,2.28263103,3.24398458,8.40E-06,20,4.400000095
284.48,165.1,1713,4482.352941,916.7999878,10.5,364,37.69135467,26303.5094,2.28263103,3.594468213,8.56E-06,13,0.400000006
284.48,165.1,1575,4482.352941,1002.799988,12.39999962,132,37.69135467,26303.5094,2.28263103,3.594468213,8.56E-06,16,0.5
284.48,165.1,1626,4482.352941,924.2999878,9.600000381,550,37.69135467,26303.5094,2.28263103,3.594468213,8.56E-06,18,6
284.48,165.1,1736,4482.352941,933.5999756,12.19999981,255,37.69135467,26303.5094,2.28263103,3.594468213,8.56E-06,20,6.599999905
281.94,170.18,1626,4482.352941,924.2999878,9.600000381,550,52.59782579,25624.37554,2.098418701,3.373418029,0.0000086,18,13.30000043
281.94,170.18,1736,4482.352941,933.5999756,12.19999981,255,52.59782579,25624.37554,2.098418701,3.373418029,0.0000086,20,14.59999967
210.82,99.06,1575,4482.352941,1002.799988,12.39999962,132,48.04728419,29095.8872,2.28263103,3.355449867,8.40E-06,16,1.399999976
287.02,101.6,1626,4482.352941,924.2999878,9.600000381,550,40.09992416,23200.8674,2.28263103,2.9475099,8.40E-06,18,4
287.02,101.6,1736,4482.352941,933.5999756,12.19999981,255,40.09992416,23200.8674,2.28263103,2.9475099,8.40E-06,20,5.099999905
299.72,101.6,1575,4482.352941,1002.799988,12.39999962,132,55.847556,32819.0576,2.28263103,4.252917793,8.40E-06,16,10.50000036
299.72,101.6,1626,4482.352941,924.2999878,9.600000381,550,55.847556,32819.0576,2.28263103,4.252917793,8.40E-06,18,2.599999905
299.72,101.6,1736,4482.352941,933.5999756,12.19999981,255,55.847556,32819.0576,2.28263103,4.252917793,8.40E-06,20,2.599999905
302.26,160.02,1644,4618.181818,932.2000122,11.5,275,53.19766991,30716.1558,2.28263103,4.173628053,8.40E-06,3,0.100000001
302.26,160.02,1628,4618.181818,1154,10.39999962,405,53.19766991,30716.1558,2.28263103,4.173628053,8.40E-06,7,0.899999976
302.26,160.02,1850,4618.181818,1184.400024,10.89999962,358,53.19766991,30716.1558,2.28263103,4.173628053,8.40E-06,8,0.900000006
302.26,160.02,1664,4618.181818,1095.300049,11.69999981,106,53.19766991,30716.1558,2.28263103,4.173628053,8.40E-06,10,1.200000048
294.64,101.6,1713,4482.352941,916.7999878,10.5,364,40.44564712,29785.3632,2.28263103,3.458871267,8.40E-06,13,1.5
294.64,101.6,1575,4482.352941,1002.799988,12.39999962,132,40.44564712,29785.3632,2.28263103,3.458871267,8.40E-06,16,14.19999981
294.64,101.6,1626,4482.352941,924.2999878,9.600000381,550,40.44564712,29785.3632,2.28263103,3.458871267,8.40E-06,18,24
294.64,101.6,1736,4482.352941,933.5999756,12.19999981,255,40.44564712,29785.3632,2.28263103,3.458871267,8.40E-06,20,26.10000038
281.94,106.68,1626,4482.352941,924.2999878,9.600000381,550,44.45741248,28165.0946,2.28263103,3.619749,8.40E-06,18,5.699999809
281.94,106.68,1736,4482.352941,933.5999756,12.19999981,255,44.45741248,28165.0946,2.28263103,3.619749,8.40E-06,20,7.199999809
292.1,104.14,1628,4482.352941,1154,10.39999962,405,42.75325763,28337.4636,2.28263103,3.387625413,8.40E-06,7,0.899999976
279.4,177.8,1626,4482.352941,924.2999878,9.600000381,550,47.91168724,18133.2188,2.28263103,3.511731093,8.40E-06,18,0.5
279.4,177.8,1736,4482.352941,933.5999756,12.19999981,255,47.91168724,18133.2188,2.28263103,3.511731093,8.40E-06,20,1.5
292.1,101.6,1644,4233.333333,932.2000122,11.5,275,33.439586,26696.51072,2.28263103,3.56459092,8.40E-06,3,0.5
292.1,101.6,1664,4233.333333,1095.300049,11.69999981,106,33.439586,26696.51072,2.28263103,3.56459092,8.40E-06,10,1.399999976
284.48,96.52,1713,4482.352941,916.7999878,10.5,364,48.41730297,32370.8982,2.28263103,3.320976067,8.40E-06,13,0.800000012
284.48,96.52,1658,4482.352941,892.5999756,11.10000038,435,48.41730297,32370.8982,2.28263103,3.320976067,8.40E-06,14,0.899999976
284.48,96.52,1575,4482.352941,1002.799988,12.39999962,132,48.41730297,32370.8982,2.28263103,3.320976067,8.40E-06,16,2.200000048
284.48,96.52,1626,4482.352941,924.2999878,9.600000381,550,48.41730297,32370.8982,2.28263103,3.320976067,8.40E-06,18,4.199999809
284.48,96.52,1736,4482.352941,933.5999756,12.19999981,255,48.41730297,32370.8982,2.28263103,3.320976067,8.40E-06,20,7.5
195.58,154.94,2,4482.352941,925.2000122,10.30000019,384,25.31353678,33094.848,2.055168838,2.866151732,0.0000085,15,16.10000014
195.58,154.94,2,4482.352941,889.4000244,10.89999962,456,25.31353678,33094.848,2.055168838,2.866151732,0.0000085,16,22.80000019
195.58,154.94,8,4482.352941,1070,10.39999962,334,25.31353678,33094.848,2.055168838,2.866151732,0.0000085,19,45.29999924
195.58,154.94,11,4482.352941,892,9.5,562,25.31353678,33094.848,2.055168838,2.866151732,0.0000085,20,43.09999967
284.48,154.94,2,4482.352941,889.4000244,10.89999962,456,23.52147374,17880.41093,1.967868201,2.83547005,0.00000865,16,7.199999809
284.48,154.94,11,4482.352941,892,9.5,562,23.52147374,17880.41093,1.967868201,2.83547005,0.00000865,20,8.699999809
226.06,91.44,1618,4354.285714,881.4000244,15.30000019,50,46.6775252,31543.527,2.28263103,4.35059356,7.74E-06,26,0.5
226.06,91.44,1373,4354.285714,979.7000122,16.10000038,55,46.6775252,31543.527,2.28263103,4.35059356,7.74E-06,28,3.599999905
226.06,96.52,754,4482.352941,1198.800049,16,103,56.019925,32577.741,2.28263103,5.0504117,7.39E-06,14,0.300000012
226.06,96.52,1498,4482.352941,1195.599976,15.30000019,76,56.019925,32577.741,2.28263103,5.0504117,7.39E-06,23,0.899999976
226.06,96.52,1553,4482.352941,818.4000244,17.29999924,29,56.019925,32577.741,2.28263103,5.0504117,7.39E-06,26,2
226.06,96.52,1536,4482.352941,1032.5,14.69999981,77,56.019925,32577.741,2.28263103,5.0504117,7.39E-06,27,0.400000006
226.06,96.52,1809,4482.352941,1746.800049,15.80000019,92,56.019925,32577.741,2.28263103,5.0504117,7.39E-06,29,0.800000012
233.68,55.88,380,4762.5,1210,16.39999962,23,42.0925098,27234.302,2.28263103,4.07825054,7.06E-06,12,0.5
233.68,55.88,296,4762.5,991.0999756,15.69999981,48,42.0925098,27234.302,2.28263103,4.07825054,7.06E-06,18,0.600000024
233.68,55.88,520,4762.5,1239,16.39999962,54,42.0925098,27234.302,2.28263103,4.07825054,7.06E-06,28,0.300000012
233.68,55.88,492,4762.5,1296.599976,16.29999924,37,42.0925098,27234.302,2.28263103,4.07825054,7.06E-06,30,0.699999988
233.68,55.88,427,4762.5,962.7999878,15.5,58,42.0925098,27234.302,2.28263103,4.07825054,7.06E-06,34,1.299999952
322.58,170.18,3791,6096,1105.099976,12,146,33.094848,23097.446,2.28263103,3.80246014,1.01E-05,14,0.800000012
322.58,170.18,4039,6096,1171.300049,10.69999981,296,33.094848,23097.446,2.28263103,3.80246014,1.01E-05,15,0.800000012
254,139.7,2938,6350,813,16.89999962,10,59.6052002,32577.741,2.28263103,4.02998722,0.000009,19,0.800000012
254,139.7,4180,6350,1123.5,17.5,4,59.6052002,32577.741,2.28263103,4.02998722,0.000009,30,2.299999952
254,139.7,4391,6350,1222.599976,16.20000076,41,59.6052002,32577.741,2.28263103,4.02998722,0.000009,32,2.299999952
254,139.7,4602,6350,1140.400024,17.60000038,9,59.6052002,32577.741,2.28263103,4.02998722,0.000009,34,2.299999952
180.34,93.98,166,6096,506.8999939,6.699999809,696,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,19,14
180.34,93.98,148,6096,529.5999756,5.900000095,1326,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,21,2.699999928
180.34,93.98,297,6096,626.4000244,5.599999905,1159,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,22,13
180.34,93.98,325,6096,682.5999756,7.900000095,759,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,25,16.99999964
180.34,93.98,260,6096,488.1000061,7.099999905,1049,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,28,11.00000012
180.34,93.98,305,6096,406.8999939,7.099999905,785,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,29,8.299999952
180.34,93.98,302,6096,530.4000244,6.800000191,1056,39.989608,30681.682,2.177710169,4.0679084,8.40E-06,30,8.100000381
180.34,111.76,325,5350.877193,682.5999756,7.900000095,759,39.989608,30294.14133,2.28263103,2.4476398,8.40E-06,25,0.300000012
180.34,111.76,305,5350.877193,406.8999939,7.099999905,785,39.989608,30294.14133,2.28263103,2.4476398,8.40E-06,29,1.5
180.34,111.76,302,5350.877193,530.4000244,6.800000191,1056,39.989608,30294.14133,2.28263103,2.4476398,8.40E-06,30,25.89999962
241.3,60.96,533,4762.5,670,4.599999905,1249,59.9499382,31198.789,2.28263103,4.0679084,8.26E-06,18,12.30000019
241.3,60.96,571,4762.5,489.2999878,6.5,853,59.9499382,31198.789,2.28263103,4.0679084,8.26E-06,27,8.500000238
236.22,63.5,594,4618.181818,475.2000122,7.900000095,838,54.5720254,39989.608,2.28263103,4.39196212,8.04E-06,32,1
259.08,124.46,996,4618.181818,667.7000122,9.600000381,440,38.8864464,33439.586,2.28263103,3.60940686,7.17E-06,34,3
259.08,124.46,1021,4618.181818,380.1000061,9.399999619,529,38.8864464,33439.586,2.28263103,3.60940686,7.17E-06,36,7.5
238.76,88.9,430,4762.5,395,9.899999619,319,59.0191456,27406.671,2.28263103,3.95759224,7.99E-06,28,3.700000048
238.76,88.9,200,4762.5,550.7999878,8.899999619,473,59.0191456,27406.671,2.28263103,3.95759224,7.99E-06,33,3.799999952
238.76,88.9,501,4762.5,525,9.100000381,450,59.0191456,27406.671,2.28263103,3.95759224,7.99E-06,35,5.699999809
238.76,88.9,531,4762.5,640.9000244,10.19999981,386,59.0191456,27406.671,2.28263103,3.95759224,7.99E-06,39,8.399999619
228.6,132.08,128,6096,719.5,7.800000191,1020,51.6762262,24304.029,2.28263103,3.85417084,9.78E-06,19,3.799999952
228.6,132.08,182,6096,738.7000122,6.400000095,987,51.6762262,24304.029,2.28263103,3.85417084,9.78E-06,21,0.5
228.6,132.08,156,6096,610.7999878,8.899999619,704,51.6762262,24304.029,2.28263103,3.85417084,9.78E-06,27,11.0999999
208.28,33.02,225,4482.352941,373.2999878,6.699999809,418,47.9530558,26889.564,2.28263103,3.8438287,6.96E-06,19,20.29999924
228.6,152.4,5427,7620,1409.400024,14.89999962,85,35.4735402,20546.3848,2.332288243,4.28164596,8.40E-06,39,2
228.6,152.4,5590,7620,1534.400024,15.30000019,78,35.4735402,20546.3848,2.332288243,4.28164596,8.40E-06,40,2.800000012
226.06,152.4,4822,7625,1134.5,15.69999981,44,45.505416,22614.8128,2.377139866,4.826332,8.40E-06,35,6.300000191
226.06,152.4,4966,7625,1028,15,117,45.505416,22614.8128,2.377139866,4.826332,8.40E-06,36,9.700000197
226.06,152.4,5115,7625,1659.199951,15.5,58,45.505416,22614.8128,2.377139866,4.826332,8.40E-06,37,12.19999981
226.06,152.4,4721,7625,1647,15.60000038,41,45.505416,22614.8128,2.377139866,4.826332,8.40E-06,38,11.80000019
226.06,152.4,5590,7625,1534.400024,15.30000019,78,45.505416,22614.8128,2.377139866,4.826332,8.40E-06,40,22.80000037
228.6,190.5,4822,7625,1134.5,15.69999981,44,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,35,3.799999952
228.6,190.5,4966,7625,1028,15,117,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,36,12.59999967
228.6,190.5,5115,7625,1659.199951,15.5,58,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,37,18.40000039
228.6,190.5,4721,7625,1647,15.60000038,41,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,38,16.19999963
228.6,190.5,5427,7625,1409.400024,14.89999962,85,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,39,31.19999981
228.6,190.5,5590,7625,1534.400024,15.30000019,78,39.1967106,17926.376,2.321876216,4.22648788,8.40E-06,40,45.79999924
236.22,88.9,446,4618.181818,975.4000244,19,4,33.9049823,27234.302,2.28263103,3.44738,6.64E-06,26,0.300000012
236.22,88.9,479,4618.181818,630.7999878,19,11,33.9049823,27234.302,2.28263103,3.44738,6.64E-06,28,0.699999988
317.5,185.42,1127,4618.181818,1157.099976,21.5,0,49.5733244,35163.276,2.28263103,4.8435689,8.11E-06,28,0.600000024
251.46,157.48,866,4618.181818,1043.5,16.79999924,22,50.4351694,34646.169,2.28263103,4.8780427,0.00000871,30,4.199999809
251.46,157.48,889,4618.181818,605.5999756,16.89999962,38,50.4351694,34646.169,2.28263103,4.8780427,0.00000871,33,2.5
251.46,157.48,1252,4618.181818,491.7999878,16.89999962,109,50.4351694,34646.169,2.28263103,4.8780427,0.00000871,35,3.599999905
251.46,157.48,1297,4618.181818,461.5,18.60000038,30,50.4351694,34646.169,2.28263103,4.8780427,0.00000871,37,10.70000005
251.46,157.48,1089,4618.181818,823.5999756,17.79999924,39,50.4351694,34646.169,2.28263103,4.8780427,0.00000871,39,27.69999981
213.36,157.48,2431,4618.181818,1166.800049,19,6,54.4858409,34646.169,2.28263103,4.73842381,8.14E-06,33,1.399999976
213.36,157.48,2331,4618.181818,779,18.89999962,6,54.4858409,34646.169,2.28263103,4.73842381,8.14E-06,35,1.399999976
213.36,157.48,3164,4618.181818,1164.900024,18.70000076,3,54.4858409,34646.169,2.28263103,4.73842381,8.14E-06,41,1.399999976
213.36,157.48,3597,4618.181818,947.0999756,20.10000038,0,54.4858409,34646.169,2.28263103,4.73842381,8.14E-06,44,1.5
213.36,157.48,3917,4618.181818,785.7000122,18.60000038,17,54.4858409,34646.169,2.28263103,4.73842381,8.14E-06,46,3.900000095
251.46,198.12,2321,4618.181818,1056.400024,18.79999924,3,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,35,0.800000012
251.46,198.12,3253,4618.181818,1027.400024,20.29999924,5,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,38,0.699999988
251.46,198.12,3389,4618.181818,971.0999756,18.39999962,9,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,42,0.400000006
251.46,198.12,3793,4618.181818,568.0999756,19.20000076,9,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,45,1.299999952
251.46,198.12,5319,4618.181818,938.2999878,20.10000038,11,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,52,2.099999905
251.46,198.12,6886,4618.181818,939.5999756,20,11,45.2296256,37317.8885,2.28263103,4.44884389,6.74E-06,57,5.399999976
210.82,152.4,50,4618.181818,1296.900024,19.39999962,3,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,4,0.400000006
210.82,152.4,57,4618.181818,1338,19.10000038,3,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,7,1
210.82,152.4,39,4618.181818,1058.5,19.60000038,1,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,9,1
210.82,152.4,24,4618.181818,496.6000061,20.5,23,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,11,1
210.82,152.4,34,4618.181818,778.2999878,19.29999924,5,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,13,1
210.82,152.4,33,4618.181818,537.4000244,19.20000076,10,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,14,1.399999976
210.82,152.4,32,4618.181818,1388.199951,19.79999924,3,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,15,1.399999976
210.82,152.4,31,4618.181818,983.4000244,20.5,2,39.65570463,40908.90933,2.267813964,4.147463323,8.40E-06,16,1.399999976
312.42,127,34,4618.181818,778.2999878,19.29999924,5,36.77971417,44643.571,2.237779365,3.960836833,8.40E-06,13,1.5
312.42,127,33,4618.181818,537.4000244,19.20000076,10,36.77971417,44643.571,2.237779365,3.960836833,8.40E-06,14,2.5
312.42,127,32,4618.181818,1388.199951,19.79999924,3,36.77971417,44643.571,2.237779365,3.960836833,8.40E-06,15,2.5
312.42,127,31,4618.181818,983.4000244,20.5,2,36.77971417,44643.571,2.237779365,3.960836833,8.40E-06,16,2.5
238.76,121.92,425,4482.352941,289.8999939,8.899999619,233,49.7456934,31198.789,2.28263103,3.792118,8.07E-06,13,4.900000095
259.08,101.6,378,4618.181818,354.6000061,11,253,39.989608,30509.313,2.28263103,4.65051562,0.000009465,6,6.699999809
259.08,101.6,505,4618.181818,383.7999878,10.89999962,163,39.989608,30509.313,2.28263103,4.65051562,0.000009465,10,9.400000006
259.08,101.6,669,4618.181818,451.1000061,10.10000038,278,39.989608,30509.313,2.28263103,4.65051562,0.000009465,11,2.799999952
259.08,101.6,669,4618.181818,451.1000061,10.10000038,278,39.989608,30509.313,2.28263103,4.65051562,0.000009465,11,2.799999952
259.08,101.6,669,4618.181818,451.1000061,10.10000038,278,39.989608,30509.313,2.28263103,4.65051562,0.000009465,11,2.799999952
259.08,101.6,669,4618.181818,451.1000061,10.10000038,278,39.989608,30509.313,2.28263103,4.65051562,0.000009465,11,2.799999952
259.08,101.6,1778,4618.181818,288.7999878,10.89999962,426,39.989608,30509.313,2.28263103,4.65051562,0.000009465,21,4
259.08,101.6,1475,4618.181818,398,9.899999619,219,39.989608,30509.313,2.28263103,4.65051562,0.000009465,24,5.400000095
259.08,101.6,1799,4618.181818,294.3999939,11.5,220,39.989608,30509.313,2.28263103,4.65051562,0.000009465,29,1.700000048
284.48,193.04,506,3907.692308,402,11.80000019,243,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,7,2
284.48,193.04,573,3907.692308,561.7000122,12.30000019,120,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,9,2.700000048
284.48,193.04,991,3907.692308,587.2999878,11.39999962,164,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,12,11.09999982
284.48,193.04,2791,3907.692308,478.7000122,11.89999962,69,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,14,0.200000003
284.48,193.04,2947,3907.692308,366.7000122,11,216,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,17,0.5
284.48,193.04,2590,3907.692308,569.4000244,11,324,39.989608,30336.944,2.28263103,4.30577762,9.33E-06,19,0.5
248.92,106.68,395,3810,285.3999939,9.899999619,510,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,2,0.899999976
248.92,106.68,945,3810,486.7000122,9.600000381,318,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,7,0.400000006
248.92,106.68,1257,3810,292,10.69999981,334,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,17,0.400000006
248.92,106.68,960,3810,452.3999939,8.5,449,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,19,1.200000048
248.92,106.68,1005,3810,440.2000122,8.899999619,368,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,20,1
248.92,106.68,2140,3810,447.3999939,10.69999981,243,50.4351694,36369.859,2.28263103,4.77117392,8.97E-06,25,0.899999976
259.08,111.76,120,3907.692308,259.7000122,8.899999619,293,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,2,3.700000048
259.08,111.76,295,3907.692308,236.3000031,9.600000381,252,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,8,4.699999809
