ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,PN,PL,FA
228.600,101.600,959.000,4.482,231.000,9.300,295.000,0.515,634.541,2.300,0.114,0.076,8.36E-06,18.00,0.00,0.00,0.30
228.600,101.600,963.000,4.482,289.300,10.100,259.000,0.515,634.541,2.300,0.114,0.076,8.36E-06,19.00,0.00,0.00,0.70
228.600,101.600,1041.000,4.482,411.000,10.300,229.000,0.515,634.541,2.300,0.114,0.076,8.36E-06,21.00,0.00,0.00,1.10
228.600,101.600,1052.000,4.482,387.200,9.100,370.000,0.515,634.541,2.300,0.114,0.076,8.36E-06,22.00,0.00,0.00,1.00
210.820,96.520,831.000,4.482,408.900,9.700,139.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,0.00,0.00,0.00,0.40
210.820,96.520,750.000,4.482,376.000,9.500,169.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,2.00,0.00,0.00,0.10
210.820,96.520,810.000,4.482,261.500,9.800,50.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,4.00,0.00,0.00,0.10
210.820,96.520,868.000,4.482,304.600,8.800,196.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,5.00,0.00,0.00,0.20
210.820,96.520,859.000,4.482,288.700,9.600,129.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,6.00,0.00,0.00,0.70
210.820,96.520,910.000,4.482,192.300,9.500,86.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,7.00,0.00,0.00,0.10
210.820,96.520,884.000,4.482,200.200,8.500,339.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,13.00,0.00,0.00,0.90
210.820,96.520,926.000,4.482,285.600,9.100,276.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,14.00,0.00,0.00,0.40
210.820,96.520,1021.000,4.482,224.900,8.700,233.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,16.00,0.00,0.00,0.40
210.820,96.520,1041.000,4.482,397.000,9.900,107.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,17.00,0.00,0.00,0.10
210.820,96.520,963.000,4.482,289.300,10.100,259.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,19.00,0.00,0.00,0.30
210.820,96.520,1041.000,4.482,411.000,10.300,229.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,21.00,0.00,0.00,0.10
210.820,96.520,1052.000,4.482,387.200,9.100,370.000,1.150,732.442,2.276,0.114,0.120,8.36E-06,22.00,0.00,0.00,0.70
299.720,99.060,831.000,4.482,408.900,9.700,139.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,0.00,0.00,0.00,0.40
299.720,99.060,750.000,4.482,376.000,9.500,169.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,2.00,0.00,0.00,0.10
299.720,99.060,829.000,4.482,340.900,10.800,142.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,3.00,0.00,0.00,0.10
299.720,99.060,810.000,4.482,261.500,9.800,50.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,4.00,0.00,0.00,0.10
299.720,99.060,868.000,4.482,304.600,8.800,196.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,5.00,0.00,0.00,0.20
299.720,99.060,859.000,4.482,288.700,9.600,129.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,6.00,0.00,0.00,0.60
299.720,99.060,910.000,4.482,192.300,9.500,86.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,7.00,0.00,0.00,0.10
299.720,99.060,985.000,4.482,378.200,9.800,175.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,11.00,0.00,0.00,0.20
299.720,99.060,884.000,4.482,200.200,8.500,339.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,13.00,0.00,0.00,0.50
299.720,99.060,926.000,4.482,285.600,9.100,276.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,14.00,0.00,0.00,0.20
299.720,99.060,1021.000,4.482,224.900,8.700,233.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,16.00,0.00,0.00,0.60
299.720,99.060,1041.000,4.482,397.000,9.900,107.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,17.00,0.00,0.00,0.50
299.720,99.060,959.000,4.482,231.000,9.300,295.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,18.00,0.00,0.00,0.10
299.720,99.060,1041.000,4.482,411.000,10.300,229.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,21.00,0.00,0.00,0.90
299.720,99.060,1052.000,4.482,387.200,9.100,370.000,0.587,623.663,2.294,0.090,0.073,8.36E-06,22.00,0.00,0.00,0.70
287.020,208.280,831.000,4.482,408.900,9.700,139.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,0.00,0.00,0.00,0.50
287.020,208.280,868.000,4.482,304.600,8.800,196.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,5.00,0.00,0.00,0.20
287.020,208.280,859.000,4.482,288.700,9.600,129.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,6.00,0.00,0.00,0.90
287.020,208.280,910.000,4.482,192.300,9.500,86.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,7.00,0.00,0.00,0.10
287.020,208.280,985.000,4.482,378.200,9.800,175.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,11.00,0.00,0.00,0.10
287.020,208.280,884.000,4.482,200.200,8.500,339.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,13.00,0.00,0.00,0.70
287.020,208.280,926.000,4.482,285.600,9.100,276.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,14.00,0.00,0.00,0.20
287.020,208.280,1021.000,4.482,224.900,8.700,233.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,16.00,0.00,0.00,0.60
287.020,208.280,1041.000,4.482,397.000,9.900,107.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,17.00,0.00,0.00,0.10
287.020,208.280,959.000,4.482,231.000,9.300,295.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,18.00,0.00,0.00,0.10
287.020,208.280,1052.000,4.482,387.200,9.100,370.000,1.067,681.679,2.247,0.114,0.117,8.36E-06,22.00,0.00,0.00,0.80
261.620,121.920,831.000,3.544,408.900,9.700,139.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,0.00,0.00,0.00,0.60
261.620,121.920,750.000,3.544,376.000,9.500,169.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,2.00,0.00,0.00,0.10
261.620,121.920,829.000,3.544,340.900,10.800,142.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,3.00,0.00,0.00,0.40
261.620,121.920,810.000,3.544,261.500,9.800,50.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,4.00,0.00,0.00,0.10
261.620,121.920,868.000,3.544,304.600,8.800,196.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,5.00,0.00,0.00,0.20
261.620,121.920,859.000,3.544,288.700,9.600,129.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,6.00,0.00,0.00,0.50
261.620,121.920,910.000,3.544,192.300,9.500,86.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,7.00,0.00,0.00,0.10
264.160,137.160,1228.000,3.464,218.500,12.300,57.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,10.00,0.00,0.00,0.60
264.160,137.160,1230.000,3.464,118.200,12.500,7.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,12.00,0.00,0.00,1.30
264.160,137.160,1277.000,3.464,250.300,11.600,53.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,13.00,0.00,0.00,1.40
264.160,137.160,1350.000,3.464,202.700,13.200,21.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,16.00,0.00,0.00,1.10
264.160,137.160,1569.000,3.464,193.900,12.100,147.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,18.00,0.00,0.00,1.20
264.160,137.160,1616.000,3.464,167.200,12.500,100.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,20.00,0.00,0.00,1.20
264.160,137.160,1595.000,3.464,185.900,12.100,136.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,22.00,0.00,0.00,2.10
264.160,137.160,1707.000,3.464,129.300,11.800,170.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,26.00,0.00,0.00,1.40
264.160,137.160,1650.000,3.464,161.000,13.400,62.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,28.00,0.00,0.00,1.10
264.160,137.160,1808.000,3.464,236.900,12.800,128.000,1.365,681.679,2.270,0.114,0.115,7.71E-06,29.00,0.00,0.00,2.30
261.620,121.920,884.000,3.544,200.200,8.500,339.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,13.00,0.00,0.00,0.50
261.620,121.920,926.000,3.544,285.600,9.100,276.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,14.00,0.00,0.00,0.20
261.620,121.920,1021.000,3.544,224.900,8.700,233.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,16.00,0.00,0.00,0.40
261.620,121.920,1041.000,3.544,397.000,9.900,107.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,17.00,0.00,0.00,0.30
261.620,121.920,959.000,3.544,231.000,9.300,295.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,18.00,0.00,0.00,0.20
261.620,121.920,1041.000,3.544,411.000,10.300,229.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,21.00,0.00,0.00,0.80
261.620,121.920,1052.000,3.544,387.200,9.100,370.000,0.734,650.254,2.285,0.100,0.084,8.36E-06,22.00,0.00,0.00,0.50
208.280,55.880,281.000,4.482,355.500,9.600,181.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,23.00,0.00,0.00,3.10
208.280,55.880,376.000,4.482,475.400,10.000,171.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,27.00,0.00,0.00,2.70
208.280,55.880,433.000,4.482,367.800,8.500,243.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,30.00,0.00,0.00,3.60
208.280,55.880,459.000,4.482,384.100,9.400,174.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,32.00,0.00,0.00,3.20
208.280,55.880,446.000,4.482,359.300,8.800,310.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,36.00,0.00,0.00,2.80
208.280,55.880,461.000,4.482,406.200,8.300,351.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,38.00,0.00,0.00,3.20
208.280,55.880,337.000,4.482,328.700,8.900,277.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,42.00,0.00,0.00,0.50
208.280,55.880,294.000,4.482,375.500,10.800,146.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,44.00,0.00,0.00,0.70
208.280,55.880,469.000,4.482,502.800,10.000,201.000,1.210,678.053,2.270,0.114,0.130,9.50E-06,45.00,0.00,0.00,1.60
251.460,127.000,1797.000,3.544,210.100,12.600,50.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,11.00,0.00,0.00,0.70
251.460,127.000,2233.000,3.544,110.600,12.900,5.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,13.00,0.00,0.00,2.00
251.460,127.000,1548.000,3.544,241.200,11.900,40.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,14.00,0.00,0.00,1.50
251.460,127.000,1707.000,3.544,191.900,13.400,18.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,17.00,0.00,0.00,1.10
251.460,127.000,1835.000,3.544,187.000,12.400,130.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,19.00,0.00,0.00,1.60
251.460,127.000,1866.000,3.544,170.600,12.500,95.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,21.00,0.00,0.00,1.10
251.460,127.000,1814.000,3.544,187.400,12.000,136.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,23.00,0.00,0.00,2.10
251.460,127.000,1725.000,3.544,146.500,12.200,152.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,27.00,0.00,0.00,1.50
251.460,127.000,1799.000,3.544,170.000,13.800,55.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,29.00,0.00,0.00,1.80
251.460,127.000,2193.000,3.544,235.800,13.200,115.000,1.344,717.938,2.270,0.114,0.131,8.03E-06,30.00,0.00,0.00,3.00
203.200,38.100,1038.000,4.618,1483.100,13.000,6.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,29.00,0.00,0.00,4.90
203.200,38.100,1038.000,4.618,1483.100,13.000,6.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,29.00,0.00,0.00,4.90
203.200,38.100,768.000,4.618,2137.800,12.000,41.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,30.00,0.00,0.00,5.40
203.200,38.100,768.000,4.618,2137.800,12.000,41.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,30.00,0.00,0.00,5.40
203.200,38.100,768.000,4.618,2137.800,12.000,41.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,30.00,0.00,0.00,5.40
203.200,38.100,768.000,4.618,2137.800,12.000,41.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,30.00,0.00,0.00,5.40
203.200,38.100,905.000,4.618,1635.600,12.600,33.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,32.00,0.00,0.00,3.90
203.200,38.100,905.000,4.618,1635.600,12.600,33.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,32.00,0.00,0.00,3.90
203.200,38.100,905.000,4.618,1635.600,12.600,33.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,32.00,0.00,0.00,3.90
203.200,38.100,905.000,4.618,1635.600,12.600,33.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,32.00,0.00,0.00,3.90
203.200,38.100,1013.000,4.618,987.400,11.900,1.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,34.00,0.00,0.00,3.90
203.200,38.100,1219.000,4.618,1003.000,12.200,0.000,1.213,765.075,2.270,0.114,0.133,7.20E-06,36.00,0.00,0.00,5.40
236.220,167.640,1505.000,3.464,206.000,11.000,125.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,16.00,0.00,0.00,1.20
236.220,167.640,1782.000,3.464,138.100,11.300,14.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,18.00,0.00,0.00,1.70
236.220,167.640,1683.000,3.464,192.300,10.600,126.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,19.00,0.00,0.00,1.80
236.220,167.640,1637.000,3.464,165.900,12.100,49.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,22.00,0.00,0.00,0.90
236.220,167.640,1783.000,3.464,191.300,11.000,193.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,24.00,0.00,0.00,2.30
236.220,167.640,1859.000,3.464,157.700,10.900,168.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,26.00,0.00,0.00,1.70
236.220,167.640,1770.000,3.464,200.900,10.200,215.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,28.00,0.00,0.00,2.80
236.220,167.640,1634.000,3.464,155.800,10.300,179.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,30.00,0.00,0.00,0.60
236.220,167.640,2052.000,3.464,253.400,11.300,163.000,1.128,496.755,2.270,0.114,0.112,7.32E-06,35.00,0.00,0.00,1.00
215.900,114.300,7.000,4.618,411.000,11.000,68.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,0.00,0.00,0.00,0.10
215.900,114.300,3.000,4.618,330.400,11.600,44.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,1.00,0.00,0.00,0.40
215.900,114.300,5.000,4.618,294.400,10.600,187.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,8.00,0.00,0.00,0.10
215.900,114.300,7.000,4.618,370.200,10.800,176.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,9.00,0.00,0.00,0.20
215.900,114.300,7.000,4.618,446.000,11.300,84.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,10.00,0.00,0.00,0.40
215.900,114.300,7.000,4.618,312.100,10.700,140.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,11.00,0.00,0.00,0.10
215.900,114.300,7.000,4.618,517.200,11.700,42.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,12.00,0.00,0.00,0.30
215.900,114.300,3.000,4.618,305.600,11.500,168.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,13.00,0.00,0.00,0.50
215.900,114.300,5.000,4.618,328.200,13.100,71.000,0.594,784.288,2.352,0.114,0.068,7.10E-06,15.00,0.00,0.00,0.20
276.860,119.380,7.000,4.482,411.000,11.000,68.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,0.00,0.00,0.00,0.10
276.860,119.380,5.000,4.482,294.400,10.600,187.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,8.00,0.00,0.00,0.10
276.860,119.380,7.000,4.482,370.200,10.800,176.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,9.00,0.00,0.00,0.40
276.860,119.380,7.000,4.482,446.000,11.300,84.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,10.00,0.00,0.00,0.20
276.860,119.380,7.000,4.482,312.100,10.700,140.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,11.00,0.00,0.00,0.20
276.860,119.380,7.000,4.482,517.200,11.700,42.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,12.00,0.00,0.00,0.20
276.860,119.380,3.000,4.482,305.600,11.500,168.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,13.00,0.00,0.00,0.80
276.860,119.380,5.000,4.482,328.200,13.100,71.000,0.546,639.855,2.374,0.115,0.075,8.36E-06,15.00,0.00,0.00,0.20
215.900,203.200,679.000,4.482,928.900,5.800,1052.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,3.00,0.00,0.00,0.20
215.900,203.200,652.000,4.482,925.200,6.400,677.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,5.00,0.00,0.00,0.10
215.900,203.200,734.000,4.482,732.500,6.500,1017.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,8.00,0.00,0.00,0.20
215.900,203.200,719.000,4.482,1065.800,7.300,792.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,13.00,0.00,0.00,0.10
215.900,203.200,721.000,4.482,713.200,8.000,584.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,15.00,0.00,0.00,0.40
215.900,203.200,716.000,4.482,958.600,7.100,895.000,0.546,456.870,2.207,0.092,0.062,8.36E-06,18.00,0.00,0.00,0.40
292.100,152.400,679.000,4.482,928.900,5.800,1052.000,0.631,609.160,2.257,0.092,0.061,8.36E-06,3.00,0.00,0.00,0.10
292.100,152.400,734.000,4.482,732.500,6.500,1017.000,0.631,609.160,2.257,0.092,0.061,8.36E-06,8.00,0.00,0.00,0.10
292.100,152.400,721.000,4.482,713.200,8.000,584.000,0.631,609.160,2.257,0.092,0.061,8.36E-06,15.00,0.00,0.00,0.20
281.940,175.260,611.000,4.354,834.400,7.800,585.000,0.896,681.679,2.327,0.114,0.070,8.36E-06,1.00,0.00,0.00,0.10
281.940,175.260,652.000,4.354,925.200,6.400,677.000,0.896,681.679,2.327,0.114,0.070,8.36E-06,5.00,0.00,0.00,0.10
281.940,175.260,721.000,4.354,713.200,8.000,584.000,0.896,681.679,2.327,0.114,0.070,8.36E-06,15.00,0.00,0.00,0.30
281.940,175.260,716.000,4.354,958.600,7.100,895.000,0.896,681.679,2.327,0.114,0.070,8.36E-06,18.00,0.00,0.00,0.20
215.900,152.400,652.000,4.482,925.200,6.400,677.000,0.399,536.641,2.186,0.114,0.060,8.36E-06,5.00,0.00,0.00,0.10
215.900,152.400,734.000,4.482,732.500,6.500,1017.000,0.399,536.641,2.186,0.114,0.060,8.36E-06,8.00,0.00,0.00,0.10
215.900,152.400,721.000,4.482,713.200,8.000,584.000,0.399,536.641,2.186,0.114,0.060,8.36E-06,15.00,0.00,0.00,0.10
215.900,152.400,716.000,4.482,958.600,7.100,895.000,0.399,536.641,2.186,0.114,0.060,8.36E-06,18.00,0.00,0.00,0.10
294.640,144.780,679.000,4.482,928.900,5.800,1052.000,0.351,679.119,2.271,0.114,0.060,8.36E-06,3.00,0.00,0.00,0.10
294.640,144.780,652.000,4.482,925.200,6.400,677.000,0.351,679.119,2.271,0.114,0.060,8.36E-06,5.00,0.00,0.00,0.10
294.640,144.780,734.000,4.482,732.500,6.500,1017.000,0.351,679.119,2.271,0.114,0.060,8.36E-06,8.00,0.00,0.00,0.20
294.640,144.780,721.000,4.482,713.200,8.000,584.000,0.351,679.119,2.271,0.114,0.060,8.36E-06,15.00,0.00,0.00,0.30
289.560,160.020,679.000,4.482,928.900,5.800,1052.000,0.653,576.196,2.235,0.131,0.061,8.36E-06,3.00,0.00,0.00,0.10
289.560,160.020,721.000,4.482,713.200,8.000,584.000,0.653,576.196,2.235,0.131,0.061,8.36E-06,15.00,0.00,0.00,0.10
289.560,160.020,716.000,4.482,958.600,7.100,895.000,0.653,576.196,2.235,0.131,0.061,8.36E-06,18.00,0.00,0.00,0.10
213.360,236.220,611.000,4.482,834.400,7.800,585.000,0.726,623.663,2.287,0.114,0.069,8.36E-06,1.00,0.00,0.00,0.10
213.360,236.220,721.000,4.482,713.200,8.000,584.000,0.726,623.663,2.287,0.114,0.069,8.36E-06,15.00,0.00,0.00,0.20
213.360,236.220,716.000,4.482,958.600,7.100,895.000,0.726,623.663,2.287,0.114,0.069,8.36E-06,18.00,0.00,0.00,0.20
223.520,170.180,721.000,4.482,713.200,8.000,584.000,0.821,638.167,2.287,0.114,0.071,7.30E-06,15.00,0.00,0.00,0.10
223.520,170.180,716.000,4.482,958.600,7.100,895.000,0.821,638.167,2.287,0.114,0.071,7.30E-06,18.00,0.00,0.00,0.20
294.640,172.720,721.000,4.618,713.200,8.000,584.000,0.649,551.144,2.167,0.099,0.067,8.30E-06,15.00,0.00,0.00,0.20
294.640,172.720,716.000,4.618,958.600,7.100,895.000,0.649,551.144,2.167,0.099,0.067,8.30E-06,18.00,0.00,0.00,0.10
297.180,7.620,721.000,4.618,713.200,8.000,584.000,1.045,739.694,2.347,0.130,0.076,8.36E-06,15.00,0.00,0.00,0.10
292.100,152.400,611.000,5.443,834.400,7.800,585.000,0.719,693.282,2.268,0.114,0.067,8.36E-06,1.00,0.00,0.00,0.10
292.100,152.400,679.000,5.443,928.900,5.800,1052.000,0.719,693.282,2.268,0.114,0.067,8.36E-06,3.00,0.00,0.00,0.10
292.100,152.400,721.000,5.443,713.200,8.000,584.000,0.719,693.282,2.268,0.114,0.067,8.36E-06,15.00,0.00,0.00,0.30
292.100,152.400,716.000,5.443,958.600,7.100,895.000,0.719,693.282,2.268,0.114,0.067,8.36E-06,18.00,0.00,0.00,0.10
287.020,152.400,611.000,5.443,834.400,7.800,585.000,0.651,493.129,2.228,0.090,0.076,8.40E-06,1.00,0.00,0.00,0.30
287.020,152.400,734.000,5.443,732.500,6.500,1017.000,0.651,493.129,2.228,0.090,0.076,8.40E-06,8.00,0.00,0.00,0.10
287.020,152.400,721.000,5.443,713.200,8.000,584.000,0.651,493.129,2.228,0.090,0.076,8.40E-06,15.00,0.00,0.00,0.50
287.020,152.400,716.000,5.443,958.600,7.100,895.000,0.651,493.129,2.228,0.090,0.076,8.40E-06,18.00,0.00,0.00,0.10
236.220,172.720,611.000,4.482,834.400,7.800,585.000,0.569,536.641,2.284,0.114,0.047,8.36E-06,1.00,0.00,0.00,0.10
236.220,172.720,679.000,4.482,928.900,5.800,1052.000,0.569,536.641,2.284,0.114,0.047,8.36E-06,3.00,0.00,0.00,0.10
236.220,172.720,721.000,4.482,713.200,8.000,584.000,0.569,536.641,2.284,0.114,0.047,8.36E-06,15.00,0.00,0.00,0.20
236.220,172.720,716.000,4.482,958.600,7.100,895.000,0.569,536.641,2.284,0.114,0.047,8.36E-06,18.00,0.00,0.00,0.20
220.980,223.520,721.000,4.482,713.200,8.000,584.000,1.006,623.663,2.278,0.114,0.086,8.36E-06,15.00,0.00,0.00,0.10
264.160,152.400,721.000,5.443,713.200,8.000,584.000,0.752,580.152,2.318,0.099,0.065,8.36E-06,15.00,0.00,0.00,0.10
264.160,152.400,716.000,5.443,958.600,7.100,895.000,0.752,580.152,2.318,0.099,0.065,8.36E-06,18.00,0.00,0.00,0.10
279.400,119.380,734.000,5.443,732.500,6.500,1017.000,0.598,652.671,2.238,0.090,0.063,8.36E-06,8.00,0.00,0.00,0.30
279.400,119.380,719.000,5.443,1065.800,7.300,792.000,0.598,652.671,2.238,0.090,0.063,8.36E-06,13.00,0.00,0.00,0.20
279.400,119.380,721.000,5.443,713.200,8.000,584.000,0.598,652.671,2.238,0.090,0.063,8.36E-06,15.00,0.00,0.00,0.50
279.400,119.380,716.000,5.443,958.600,7.100,895.000,0.598,652.671,2.238,0.090,0.063,8.36E-06,18.00,0.00,0.00,0.70
281.940,134.620,611.000,5.080,834.400,7.800,585.000,0.617,696.182,2.238,0.114,0.065,8.36E-06,1.00,0.00,0.00,0.30
281.940,134.620,719.000,5.080,1065.800,7.300,792.000,0.617,696.182,2.238,0.114,0.065,8.36E-06,13.00,0.00,0.00,0.20
281.940,134.620,721.000,5.080,713.200,8.000,584.000,0.617,696.182,2.238,0.114,0.065,8.36E-06,15.00,0.00,0.00,0.60
281.940,134.620,716.000,5.080,958.600,7.100,895.000,0.617,696.182,2.238,0.114,0.065,8.36E-06,18.00,1.00,1.00,0.50
180.340,152.400,66.000,4.763,918.700,6.300,928.000,0.921,518.511,2.270,0.114,0.079,8.40E-06,16.00,0.00,0.00,2.10
180.340,152.400,88.000,4.763,775.600,8.200,691.000,0.921,518.511,2.270,0.114,0.079,8.40E-06,22.00,0.00,0.00,2.30
180.340,152.400,118.000,4.763,688.100,5.800,1215.000,0.921,518.511,2.270,0.114,0.079,8.40E-06,31.00,0.00,0.00,3.80
180.340,152.400,125.000,4.763,774.700,7.200,917.000,0.921,518.511,2.270,0.114,0.079,8.40E-06,34.00,0.00,0.00,1.60
180.340,152.400,138.000,4.763,1024.900,8.200,761.000,0.921,518.511,2.270,0.114,0.079,8.40E-06,39.00,0.00,0.00,2.90
261.620,152.400,1300.000,4.763,903.100,9.900,440.000,1.429,899.236,2.270,0.114,0.084,9.80E-06,23.00,0.00,0.00,3.30
261.620,152.400,1198.000,4.763,1193.600,7.300,865.000,1.429,899.236,2.270,0.114,0.084,9.80E-06,32.00,0.00,0.00,5.60
261.620,152.400,1332.000,4.763,930.300,8.500,550.000,1.429,899.236,2.270,0.114,0.084,9.80E-06,35.00,0.00,0.00,1.60
261.620,152.400,1591.000,4.763,887.400,9.900,463.000,1.429,899.236,2.270,0.114,0.084,9.80E-06,40.00,0.00,0.00,2.70
218.440,167.640,140.000,4.618,907.700,6.800,831.000,1.222,656.297,2.270,0.114,0.080,8.19E-06,23.00,0.00,0.00,2.10
218.440,167.640,122.000,4.618,724.000,5.000,1231.000,1.222,656.297,2.270,0.114,0.080,8.19E-06,32.00,0.00,0.00,1.10
218.440,167.640,118.000,4.618,887.600,6.200,937.000,1.222,656.297,2.270,0.114,0.080,8.19E-06,35.00,0.00,0.00,1.60
254.000,96.520,718.000,4.618,968.500,8.800,576.000,1.103,714.312,2.270,0.114,0.088,9.18E-06,11.00,0.00,0.00,1.90
254.000,96.520,803.000,4.618,737.600,8.300,468.000,1.103,714.312,2.270,0.114,0.088,9.18E-06,14.00,0.00,0.00,0.50
254.000,96.520,854.000,4.618,966.700,7.800,645.000,1.103,714.312,2.270,0.114,0.088,9.18E-06,16.00,0.00,0.00,0.90
254.000,96.520,956.000,4.618,1127.700,6.700,994.000,1.103,714.312,2.270,0.114,0.088,9.18E-06,20.00,0.00,0.00,1.40
